track_name; album_name; release_date; album_uri; artists; artist_uri; duration_ms; popularity; track_number; track_uri; danceability; energy; key; mode; loudness; speechiness; acousticness; instrumentalness; liveness; valence; tempo; time_signature
rock + roll; i think you think too much of me; 2016-08-19; spotify:album:7AVvQhnDEUidKyJsXmQ7ju; EDEN; spotify:artist:1t20wYnTiAT0Bs7H1hv9Wt; 296053; 62; 4; spotify:track:0Mf6WhWLfOpzOxacvbcboj; 0.468; 0.517; 0; 0; -7.049; 0.0574; 0.875; 0.00705; 0.171; 0.425; 69.282; 4
Mess Around; Tell Me I'm Pretty; 2015-12-18; spotify:album:0nW0w37lrQ87k7PLZvC4qJ; Cage The Elephant; spotify:artist:26T3LtbuGT1Fu9m0eRq5X3; 173173; 61; 2; spotify:track:0X0Lz7LwpiIWcdGqVWaxXD; 0.423; 0.931; 4; 0; -5.229; 0.0542; 0.0122; 0.00103; 0.629; 0.605; 150.385; 4
Reptilia; Room On Fire; 2003-10-28; spotify:album:3HFbH1loOUbqCyPsLuHLLh; The Strokes; spotify:artist:0epOFNiUfyON9EYx7Tpr6V; 219753; 72; 2; spotify:track:57Xjny5yNzAcsxnusKmAfA; 0.486; 0.666; 9; 1; -5.084; 0.033; 0.000563; 0.789; 0.101; 0.741; 157.992; 4
Let It Happen; Currents; 2015-07-17; spotify:album:79dL7FLiJFOO0EoehUHQBv; Tame Impala; spotify:artist:5INjqkS1o8h1imAzPqGZBb; 467586; 74; 1; spotify:track:2X485T9Z5Ly0xyaghN73ed; 0.602; 0.881; 1; 0; -5.875; 0.0443; 0.00462; 0.0266; 0.111; 0.577; 125.012; 4
House Party; Timeflies Tuesday, Vol. 3; 2017-12-15; spotify:album:2ODttPRNI0Hr7bxeFfFlmc; Timeflies; spotify:artist:6dC0rIJNLSFZwqckLgXJ8p; 175920; 24; 1; spotify:track:3zStuOdJJGWsoo1edMZkqo; 0.665; 0.94; 8; 1; -1.995; 0.4; 0.111; 0; 0.148; 0.389; 115.938; 4
One Hit Wonder; Too Much; 2017-08-25; spotify:album:1WkOS0dqZZ4XGwGVcLn3bg; Timeflies; spotify:artist:6dC0rIJNLSFZwqckLgXJ8p; 204733; 42; 2; spotify:track:7jb6WA0vEXNT3kjGuPn2Te; 0.748; 0.589; 9; 1; -5.954; 0.0943; 0.0284; 0; 0.096; 0.474; 99.057; 4
All We Need (feat. Shy Girls); In Return; 2014-09-08; spotify:album:5SXT6dwhHX56Sos7KMcMF5; ODESZA; spotify:artist:21mKp7DqtSNHhCAU2ugvUw; 211200; 56; 4; spotify:track:5jnp8E61wcoF6qIEtDHQnJ; 0.644; 0.848; 4; 0; -4.952; 0.0511; 0.00416; 0.0168; 0.0629; 0.283; 99.989; 4
Tadow; Lady Lady; 2018-09-07; spotify:album:2wqG59dVVQlJaxoO7N0LJt; Masego; spotify:artist:3ycxRkcZ67ALN3GQJ57Vig; 301893; 78; 13; spotify:track:51rPRW8NjxZoWPPjnRGzHw; 0.704; 0.487; 9; 0; -6.407; 0.0604; 0.669; 8.64e-05; 0.111; 0.313; 121.726; 4
Sunflower - Spider-Man: Into the Spider-Verse; Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture); 2018-12-14; spotify:album:35s58BRTGAEWztPo9WqCIs; Post Malone; spotify:artist:246dkjvS1zLTtiykXe5h60; 158040; 86; 2; spotify:track:3KkXRkHbMCARz0aVfEt68P; 0.76; 0.479; 2; 1; -5.574; 0.0466; 0.556; 0; 0.0703; 0.913; 89.911; 4
Powerful; Major Lazer Essentials; 2018-10-19; spotify:album:1dvjT09pcV5A4xSsgi3C4n; Major Lazer; spotify:artist:738wLrAtLtCtFOLvQBXOXp; 206327; 11; 8; spotify:track:3Ww25AoYQo6iIs1FlBPEiS; 0.598; 0.792; 11; 0; -4.043; 0.0478; 0.121; 0; 0.158; 0.732; 97.479; 3
Stay (feat. Maty Noyes); Cloud Nine; 2016-05-13; spotify:album:0uMIzWh1uEpHEBell4rlF8; Kygo; spotify:artist:23fqKkggKUBHNkbKtXEls4; 239465; 62; 11; spotify:track:2FiSTH0GYpIioUgjfzMIja; 0.648; 0.736; 8; 1; -7.948; 0.0385; 0.0444; 0.000137; 0.171; 0.378; 103.027; 4
Mary Jane's Last Dance; Greatest Hits; 2008-05-20; spotify:album:3q6Bz38jmqRDkXI7j5Hb9Y; Tom Petty and the Heartbreakers; spotify:artist:4tX2TplrkIP4v05BNC903e; 273600; 73; 17; spotify:track:3dmqIB2Qxe2XZobw9gXxJ6; 0.464; 0.655; 7; 0; -9.058; 0.0608; 0.0272; 1.34e-06; 0.328; 0.531; 169.515; 4
Piece Of Your Heart; Piece Of Your Heart; 2019-02-01; spotify:album:0cqRGWD3uc5Lggpducn5nD; MEDUZA; spotify:artist:0xRXCcSX89eobfrshSVdyu; 152913; 84; 1; spotify:track:1DFD5Fotzgn6yYXkYsKiGs; 0.677; 0.744; 10; 0; -6.806; 0.0295; 0.0404; 0.00016; 0.074; 0.631; 124.08; 4
San Francisco; Waiting For The Dawn; 2013-01-01; spotify:album:4pmOIOmY4QXH1rMSqHMOGH; The Mowgli's; spotify:artist:6AGUQK1EWK6nvN4pLIDQDQ; 173093; 49; 1; spotify:track:2eQOMQkStoRUQyq6HGh1iG; 0.307; 0.847; 11; 1; -4.215; 0.0551; 0.0215; 0; 0.0783; 0.34; 93.072; 4
You & Me - Flume Remix; Settle (The Remixes); 2013-06-11; spotify:album:0QFMqnSP2kBMTrbfNkj3SB; Disclosure; spotify:artist:6nS5roXSAGhTGr34W6n7Et; 282812; 67; 8; spotify:track:1snNAXmmPXCn0dkF9DaPWw; 0.593; 0.392; 10; 0; -6.872; 0.0257; 0.382; 0.000114; 0.131; 0.25; 75.065; 4
Bad Reputation (feat. Joe Janiak); TIM; 2019-06-06; spotify:album:6Ad1E9vl75ZB3Ir87zwXIJ; Avicii; spotify:artist:1vCWHaC5f2uS3yhpwWbIA6; 205416; 65; 5; spotify:track:0HZgYFimoJG9Ijy8InUWcV; 0.745; 0.637; 0; 1; -5.959; 0.0512; 0.656; 6.5e-06; 0.0993; 0.446; 89.995; 4
Funky'n Brussels; Less Is More; 2016-10-21; spotify:album:57AJ70IWVE0pmPwNYBa4PT; Lost Frequencies; spotify:artist:7f5Zgnp2spUuuzKplmRkt7; 181053; 21; 9; spotify:track:3M2LQA1EJMDbwTYPTgY74k; 0.74; 0.818; 9; 0; -7.048; 0.0361; 0.0503; 0.0385; 0.0783; 0.417; 123.997; 4
Last To Leave (feat. Caroline Ailin); Last To Leave (feat. Caroline Ailin); 2017-12-08; spotify:album:0hvr8IdynQ1X1LHo3ahfii; Louis The Child; spotify:artist:7wg1qvie3KqDNQbAkTdbX0; 180147; 60; 1; spotify:track:4v0134PgBTGsFJiGcV4eJk; 0.753; 0.602; 0; 1; -6.326; 0.149; 0.052; 0.000249; 0.102; 0.555; 94.056; 4
The Buzz (feat. Mataya & Young Tapz); Dark Night Sweet Light; 2015-08-28; spotify:album:63QhLHzzhbhBPZIVLGcqe5; Hermitude; spotify:artist:3fmMaLC5jjf2N4EC2kTx0u; 221786; 58; 7; spotify:track:1E0EOstQRm7YMhFpmDJzaB; 0.739; 0.583; 0; 0; -6.434; 0.173; 0.33; 0.00137; 0.122; 0.497; 140.941; 4
Roses (feat. ROZES); Roses (feat. ROZES); 2015-06-16; spotify:album:2GFflENKz28RcMoSuulPZC; The Chainsmokers; spotify:artist:69GGBxA162lTqCwzJG5jLp; 226738; 73; 1; spotify:track:3vv9phIu6Y1vX3jcqaGz5Z; 0.713; 0.802; 4; 1; -7.055; 0.0561; 0.0435; 0.00377; 0.309; 0.343; 100.001; 4
Audio (feat. Sia, Diplo, and Labrinth); LABRINTH, SIA & DIPLO PRESENT... LSD; 2019-04-12; spotify:album:0ujHQ5WCLuKJQXOqXpGtpf; Sia; spotify:artist:5WUlDfRSoLAfcVSX1WnrxN; 204093; 70; 4; spotify:track:100eDEmpWV5YGVCqHI0leU; 0.568; 0.701; 3; 0; -4.566; 0.0426; 0.209; 1.06e-06; 0.0769; 0.353; 89.969; 4
Ocean Drive; Ocean Drive; 2015-07-31; spotify:album:5APvbPGki6FOQO6rNEuXCv; Duke Dumont; spotify:artist:61lyPtntblHJvA7FMMhi7E; 206320; 73; 1; spotify:track:0b6wdul3A5sQNpIOv03OxP; 0.686; 0.718; 8; 0; -5.054; 0.0431; 0.00637; 0.000703; 0.119; 0.557; 115.026; 4
Overload; Prologue; 2015-05-15; spotify:album:1oHABCat66VpVzg5PuzwsN; Life of Dillon; spotify:artist:6e4aHkdDUcsaXPTQdF6Qhn; 211440; 47; 1; spotify:track:5iukFyne3KAXsglJeByip0; 0.665; 0.758; 8; 1; -4.943; 0.0301; 0.00346; 3.43e-05; 0.0795; 0.488; 126.057; 4
Drew Barrymore; Drew Barrymore; 2017-12-01; spotify:album:5PPDA9I1d0sl1NMbb7Pj5b; Bryce Vine; spotify:artist:1ShZZUjkbXCjhwrb18BA8I; 191146; 70; 1; spotify:track:0OgGn1ofaj55l2PcihQQGV; 0.758; 0.574; 11; 0; -6.889; 0.0572; 0.46; 0.00272; 0.102; 0.261; 151.985; 4
Often - Kygo Remix; Often (Kygo Remix); 2015-04-07; spotify:album:0V4FRK9laLF1enOUga4b2d; The Weeknd; spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ; 234400; 65; 1; spotify:track:27NV2KxoQ8WuLMqlTDI61F; 0.523; 0.491; 7; 0; -9.876; 0.0491; 0.123; 0; 0.331; 0.408; 80.156; 4
All My Friends (feat. Tinashe & Chance the Rapper); All My Friends (feat. Tinashe & Chance the Rapper); 2015-10-21; spotify:album:5cOhR878H8hC3UsxYq5Xyv; Snakehips; spotify:artist:2FwJwEswyIUAljqgjNSHgP; 229746; 74; 1; spotify:track:6TaqooOXAEcijL6G1AWS2K; 0.689; 0.521; 0; 1; -5.845; 0.132; 0.119; 8.41e-05; 0.108; 0.178; 95.055; 4
Smoke & Retribution (feat. Vince Staples & Kučka); Skin; 2016-05-27; spotify:album:4NZWRpoMuXaHU7csTjWdB5; Flume; spotify:artist:6nxWCVXbOlEVRexSbLsTer; 241223; 52; 8; spotify:track:52WyhmhBgVbCuRJkJbLfTw; 0.747; 0.553; 8; 1; -7.121; 0.372; 0.192; 0; 0.0987; 0.443; 120.853; 4
Feels (feat. Pharrell Williams, Katy Perry & Big Sean); Funk Wav Bounces Vol.1; 2017-06-30; spotify:album:2HaqChIDc5go3qxVunBDK0; Calvin Harris; spotify:artist:7CajNmpbOovFoOoasH2HaY; 223413; 76; 8; spotify:track:5bcTCxgc7xVfSaMV3RuVke; 0.893; 0.745; 11; 0; -3.105; 0.0571; 0.0642; 0; 0.0943; 0.872; 101.018; 4
Fake Denim; The Story of Us; 2017-09-15; spotify:album:7j7cqgeWmYH9PbKe3S5oJj; Quinn XCII; spotify:artist:3ApUX1o6oSz321MMECyIYd; 187333; 53; 5; spotify:track:0lNFKo6PVwAGnEdZfp9UfT; 0.862; 0.599; 1; 0; -6.116; 0.296; 0.407; 0; 0.0827; 0.495; 93.922; 4
Tourist; The Story of Us; 2017-09-15; spotify:album:7j7cqgeWmYH9PbKe3S5oJj; Quinn XCII; spotify:artist:3ApUX1o6oSz321MMECyIYd; 188786; 46; 9; spotify:track:1gnYyhbQVmPskm6idTMrx3; 0.821; 0.424; 2; 0; -8.717; 0.124; 0.395; 0; 0.1; 0.564; 104.102; 4
Make Time; Make Time; 2017-03-24; spotify:album:6pk8TqH2l76Gx2y6ndqenQ; Quinn XCII; spotify:artist:3ApUX1o6oSz321MMECyIYd; 202823; 53; 1; spotify:track:7kv8WogLfELHaKukL9IjZM; 0.815; 0.712; 1; 1; -4.577; 0.176; 0.204; 0; 0.145; 0.713; 91.032; 4
Budapest; Wanted on Voyage; 2015-01-20; spotify:album:7L4ZwpSwKQCerDQv9C4O1M; George Ezra; spotify:artist:2ysnwxxNtSgbb9t1m2Ur4j; 200733; 68; 2; spotify:track:7q0aQpiLv5tIsupcgQ3Ny4; 0.717; 0.455; 5; 1; -8.303; 0.0276; 0.0846; 0; 0.11; 0.389; 127.81; 4
Dímelo; All My Friends - EP; 2016-04-15; spotify:album:49qNfrOKcLAHwFboqm9VMO; Snakehips; spotify:artist:2FwJwEswyIUAljqgjNSHgP; 193866; 55; 4; spotify:track:6Xi897JXNLSoIaoYZwgTLc; 0.566; 0.444; 7; 0; -12.069; 0.147; 0.0522; 0; 0.158; 0.161; 146.991; 4
Blame It on Me; Wanted on Voyage (Deluxe) [US Deluxe]; 2015-10-16; spotify:album:35eLcf12MNY34pw6pU0OGw; George Ezra; spotify:artist:2ysnwxxNtSgbb9t1m2Ur4j; 196400; 34; 1; spotify:track:3JfIm2Wib8oVWkYMgkVWfa; 0.539; 0.756; 3; 1; -3.374; 0.0274; 0.47; 0; 0.341; 0.422; 103.872; 4
Shotgun; Staying at Tamara's; 2018-03-23; spotify:album:2NaulYO6lGXTyIzWTJvRJj; George Ezra; spotify:artist:2ysnwxxNtSgbb9t1m2Ur4j; 201287; 81; 4; spotify:track:4ofwffwvvnbSkrMSCKQDaC; 0.672; 0.735; 5; 1; -4.733; 0.0457; 0.286; 0; 0.242; 0.754; 115.741; 4
Can't Hide; Can't Hide feat. Ashe; 2016-08-12; spotify:album:7mtjKxnZh0ISlfYa149pTW; Whethan; spotify:artist:0vqJkZ0RpLZixt3lTmD8vP; 184000; 58; 1; spotify:track:7CotyU8EcChJlqOFnxPPmI; 0.61; 0.69; 2; 0; -2.656; 0.091; 0.0429; 6.76e-05; 0.166; 0.318; 179.944; 4
HyperParadise - Flume Remix; Parallel Paradise; 2012-06-08; spotify:album:7yPktwuCt9LbyB1MZDsAHC; Hermitude; spotify:artist:3fmMaLC5jjf2N4EC2kTx0u; 268306; 59; 1; spotify:track:1LQiF6aZfnNgxerxWJRbxw; 0.603; 0.827; 6; 1; -7.372; 0.0714; 0.0453; 0.619; 0.0833; 0.311; 144.992; 4
Billie Jean; Billie Jean; 2016-05-13; spotify:album:4HRK9ZPudLr4b77yFA17hs; EDEN; spotify:artist:1t20wYnTiAT0Bs7H1hv9Wt; 236068; 53; 1; spotify:track:2zbq8QdgWACnYdKTu2xIE4; 0.314; 0.61; 3; 0; -5.394; 0.154; 0.0812; 0; 0.31; 0.455; 89.878; 4
All You Need To Know (feat. Calle Lehmann); All You Need To Know (feat. Calle Lehmann); 2019-03-27; spotify:album:0xLM3GiU0ZSstvhmeV0hmf; Gryffin; spotify:artist:2ZRQcIgzPCVaT9XKhXZIzh; 238458; 75; 1; spotify:track:4Gcv5SsxnQWpmOnUI19EJk; 0.513; 0.788; 0; 1; -4.629; 0.0364; 0.00968; 0; 0.11; 0.234; 139.987; 4
Undo; NOVA; 2018-07-27; spotify:album:7GpuEZzRrPT4IGiEuWaBzy; RL Grime; spotify:artist:5eIbEEQnDM8yuDVB0bimSP; 208695; 52; 4; spotify:track:66CZET7xIKKqfb0gkB8Gy7; 0.726; 0.768; 5; 0; -4.864; 0.0403; 0.272; 0.000288; 0.103; 0.433; 137.927; 4
Sua cara (feat. Anitta & Pabllo Vittar); Know No Better; 2017-06-02; spotify:album:3aM83lEPSXKv5RnM43e8T9; Major Lazer; spotify:artist:738wLrAtLtCtFOLvQBXOXp; 167310; 0; 5; spotify:track:3ibRxEv4KkcU9e259eyNJA; 0.789; 0.767; 9; 0; -4.612; 0.0715; 0.00812; 0.000348; 0.101; 0.637; 99.957; 4
Crazy; Crazy; 2017-11-24; spotify:album:6SysUU95ns1m8xfNrLCWDx; Lost Frequencies; spotify:artist:7f5Zgnp2spUuuzKplmRkt7; 153391; 55; 1; spotify:track:64fwanXDvwmsQrLsDSVHMv; 0.765; 0.762; 11; 0; -5.069; 0.123; 0.42; 8.58e-05; 0.104; 0.444; 114.975; 4
10 Victoria's Secret Models; Hell's Kitchen Angel; 2016-04-08; spotify:album:1fVVnWHdCvIas2Rdmc25Oc; MAX; spotify:artist:1bqxdqvUtPWZri43cKHac8; 226116; 45; 6; spotify:track:0evnUdYzW18jCOTPNXZTzH; 0.681; 0.629; 1; 0; -6.167; 0.0311; 0.0107; 0; 0.0843; 0.358; 142.018; 4
Talk; Talk; 2019-02-07; spotify:album:58kvvQvx6OtLqEDhqYSzyM; Khalid; spotify:artist:6LuN9FCkKOj5PcnpouEgny; 197487; 76; 1; spotify:track:0rTV5WefWd1J3OwIheTzxM; 0.9; 0.4; 0; 1; -8.443; 0.124; 0.0501; 0; 0.0876; 0.338; 136.001; 4
Electricity (with Dua Lipa); Electricity (with Dua Lipa); 2018-09-06; spotify:album:429B3se6xtZuvblNnS2iy7; Silk City; spotify:artist:2X97ZAqRKRMYFIDqtvGgGc; 238173; 77; 1; spotify:track:5N4erncE7kuUccm7zEmwzk; 0.588; 0.67; 0; 1; -6.439; 0.0473; 0.0104; 3.33e-06; 0.338; 0.505; 118.159; 4
Thunderclouds - Lost Frequencies Remix; Thunderclouds (Lost Frequencies Remix); 2018-10-26; spotify:album:3ZCUD4V3CptIsIByS3QL8q; Sia; spotify:artist:5WUlDfRSoLAfcVSX1WnrxN; 198493; 57; 1; spotify:track:5xQyeo1rXqNAMgZhFXv8z7; 0.521; 0.692; 7; 1; -6.542; 0.0532; 0.0892; 0.000287; 0.057; 0.398; 124.059; 4
This Is What You Came For (feat. Rihanna); This Is What You Came For (feat. Rihanna); 2016-04-29; spotify:album:3pEgGUv379EDinvg1TN7Kt; Calvin Harris; spotify:artist:7CajNmpbOovFoOoasH2HaY; 222160; 79; 1; spotify:track:0azC730Exh71aQlOt9Zj3y; 0.63; 0.928; 9; 0; -2.787; 0.0331; 0.199; 0.124; 0.148; 0.465; 123.963; 4
Slide (feat. Frank Ocean & Migos); Funk Wav Bounces Vol.1; 2017-06-30; spotify:album:2HaqChIDc5go3qxVunBDK0; Calvin Harris; spotify:artist:7CajNmpbOovFoOoasH2HaY; 230813; 69; 1; spotify:track:7tr2za8SQg2CI8EDgrdtNl; 0.736; 0.795; 1; 0; -3.299; 0.0545; 0.498; 1.21e-06; 0.254; 0.511; 104.066; 4
Sucker; Happiness Begins; 2019-06-07; spotify:album:1Uf67JAtkVWfdydzFFqNF2; Jonas Brothers; spotify:artist:7gOdHgIoIKoe4i9Tta6qdD; 181026; 84; 1; spotify:track:22vgEDb5hykfaTwLuskFGD; 0.842; 0.734; 1; 0; -5.065; 0.0588; 0.0427; 0; 0.106; 0.952; 137.958; 4
Hey Brother; True; 2013-09-13; spotify:album:1s9tU91VJt4sU5owi29GD3; Avicii; spotify:artist:1vCWHaC5f2uS3yhpwWbIA6; 255093; 76; 3; spotify:track:4RXpgGM7A4Hg7cFBoH5KyF; 0.545; 0.78; 7; 0; -4.867; 0.0436; 0.0309; 4.64e-05; 0.0828; 0.458; 125.014; 4
Wake Me Up; True; 2013-09-13; spotify:album:1s9tU91VJt4sU5owi29GD3; Avicii; spotify:artist:1vCWHaC5f2uS3yhpwWbIA6; 247426; 84; 1; spotify:track:4h8VwCb1MTGoLKueQ1WgbD; 0.532; 0.783; 2; 1; -5.697; 0.0523; 0.0038; 0.0012; 0.161; 0.643; 124.08; 4
Heart Upon My Sleeve (feat. Imagine Dragons); TIM; 2019-06-06; spotify:album:6Ad1E9vl75ZB3Ir87zwXIJ; Avicii; spotify:artist:1vCWHaC5f2uS3yhpwWbIA6; 254165; 63; 10; spotify:track:6kXNnS7JJz0nAv4XEwEmQJ; 0.588; 0.601; 4; 0; -5.983; 0.0332; 0.316; 0; 0.148; 0.38; 126.06; 3
Royals; Pure Heroine; 2013-09-27; spotify:album:0rmhjUgoVa17LZuS8xWQ3v; Lorde; spotify:artist:163tK9Wjr9P9DmM0AVK7lm; 190185; 76; 3; spotify:track:2dLLR6qlu5UJ5gk0dKz0h3; 0.674; 0.428; 7; 1; -9.504; 0.122; 0.121; 0; 0.132; 0.337; 84.878; 4
Omen - Radio Edit; Omen (Radio Edit); 2015-07-27; spotify:album:2Vd3aVbpKUyRq42B7xd2HW; Disclosure; spotify:artist:6nS5roXSAGhTGr34W6n7Et; 196817; 65; 1; spotify:track:78EQ5LZGgviMU9k0zrqv1r; 0.671; 0.786; 8; 1; -4.857; 0.14; 0.115; 0; 0.363; 0.621; 106.057; 4
Miracles (Back in Time); Shake, Shook, Shaken; 2015-02-10; spotify:album:3GGJlh7y7yWax4SY3n9cag; The Dø; spotify:artist:2mcNCn1qbZUQ3J9KHapUxj; 269173; 22; 3; spotify:track:4gwNsHGkEAj3pQuY9JRQV4; 0.694; 0.873; 7; 0; -5.545; 0.0488; 0.18; 0.0562; 0.113; 0.42; 125.903; 4
Come a Little Closer; Melophobia; 2013-10-08; spotify:album:4EK8gtQfdVsmDTji7gBFlz; Cage The Elephant; spotify:artist:26T3LtbuGT1Fu9m0eRq5X3; 229346; 67; 2; spotify:track:4sebUbjqbcgDSwG6PbSGI0; 0.44; 0.777; 1; 0; -1.786; 0.0327; 0.0265; 1.01e-06; 0.151; 0.306; 148.027; 4
Night Running; Social Cues; 2019-04-19; spotify:album:2VuZJsJBPLwg9BeQFQle8G; Cage The Elephant; spotify:artist:26T3LtbuGT1Fu9m0eRq5X3; 208133; 59; 4; spotify:track:0wSmZykDgah7GfaUNZUZCb; 0.602; 0.946; 4; 0; -2.298; 0.0654; 0.066; 1.13e-05; 0.388; 0.58; 141.925; 4
Ain't No Rest for the Wicked; Cage The Elephant; 2009-03-27; spotify:album:2vs5faN4o8NCNXAGLh3HJf; Cage The Elephant; spotify:artist:26T3LtbuGT1Fu9m0eRq5X3; 175493; 1; 3; spotify:track:3kb72STxc2959ZqsTwu52i; 0.634; 0.849; 0; 1; -7.075; 0.105; 0.0438; 0; 0.363; 0.919; 156.004; 4
Sweet Disaster; This Album Does Not Exist; 2016-08-26; spotify:album:2dtruUPZ49oSh468hKErtf; DREAMERS; spotify:artist:1FgsVeOhRYuSw2ghkIXV0A; 205173; 61; 3; spotify:track:7bEDDsy2LFC0KSqhZp5nPE; 0.515; 0.821; 0; 1; -2.333; 0.0309; 0.00794; 0; 0.0787; 0.425; 86.995; 4
Painkiller; This Album Does Not Exist; 2016-08-26; spotify:album:2dtruUPZ49oSh468hKErtf; DREAMERS; spotify:artist:1FgsVeOhRYuSw2ghkIXV0A; 202626; 55; 4; spotify:track:15BsrefgYpMgu1ZCIr8EJw; 0.398; 0.92; 2; 0; -3.267; 0.0491; 0.00311; 0.000531; 0.108; 0.226; 200.131; 4
Money On Me (feat. Anderson .Paak); Money On Me - EP; 2016-04-15; spotify:album:78p565RW8LQwh4m19MFNhm; Snakehips; spotify:artist:2FwJwEswyIUAljqgjNSHgP; 173706; 22; 1; spotify:track:1SWBWsj3dSq4USUtHH0Qnd; 0.755; 0.787; 11; 1; -6.449; 0.0879; 0.273; 0; 0.146; 0.448; 115.061; 4
Either Way (feat. Joey Bada$$); Either Way (feat. Joey Bada$$); 2017-07-28; spotify:album:2BGe2R4RsBOGdzZF7bGglE; Snakehips; spotify:artist:2FwJwEswyIUAljqgjNSHgP; 187588; 56; 1; spotify:track:3nodtPfXcok53E8Uze8gvD; 0.635; 0.659; 8; 1; -4.92; 0.155; 0.309; 0; 0.302; 0.54; 178.018; 4
'Cause I'm A Man; Currents; 2015-07-17; spotify:album:79dL7FLiJFOO0EoehUHQBv; Tame Impala; spotify:artist:5INjqkS1o8h1imAzPqGZBb; 241986; 64; 10; spotify:track:2O99aywAVBhaPrsiJ6zbSS; 0.547; 0.695; 9; 1; -4.969; 0.0337; 0.108; 0.00301; 0.14; 0.641; 144.684; 4
Feels Like We Only Go Backwards; Lonerism; 2012-01-01; spotify:album:3C2MFZ2iHotUQOSBzdSvM7; Tame Impala; spotify:artist:5INjqkS1o8h1imAzPqGZBb; 192960; 75; 7; spotify:track:0LtOwyZoSNZKJWHqjzADpW; 0.303; 0.9; 2; 0; -2.352; 0.0574; 0.0277; 0.635; 0.11; 0.491; 149.508; 4
Semi-Charmed; Semi-Charmed; 2017-11-10; spotify:album:2lmB8SVhhHbNFWMYvE6dlg; Timeflies; spotify:artist:6dC0rIJNLSFZwqckLgXJ8p; 179750; 45; 1; spotify:track:3SEkzQLbiYvYZHbhc1tXn4; 0.753; 0.705; 7; 1; -5.765; 0.0761; 0.0449; 0; 0.16; 0.737; 119.993; 4
YOUTH - Gryffin Remix; YOUTH (Gryffin Remix); 2016-03-26; spotify:album:1STsjajsYnOeFfOrEs3ij7; Troye Sivan; spotify:artist:3WGpXCj9YhhfX11TToZcXP; 221538; 0; 1; spotify:track:0fQ9O8i6Hw2VFMW7i1Tgav; 0.56; 0.66; 4; 0; -6.264; 0.0406; 0.0796; 0.00925; 0.0989; 0.367; 103.974; 4
My My My!; My My My!; 2018-01-11; spotify:album:6W9vAihnwRgnRJ7griWzLE; Troye Sivan; spotify:artist:3WGpXCj9YhhfX11TToZcXP; 204726; 0; 1; spotify:track:71T7xF5wLbDRg76jxAwDqA; 0.701; 0.458; 1; 1; -7.749; 0.0836; 0.00407; 0.000151; 0.045; 0.482; 102.967; 4
Had Some Drinks; Had Some Drinks; 2017-05-19; spotify:album:5fMrHJYuEt4H17sAV2Mx0N; Two Feet; spotify:artist:5sWHDYs0csV6RS48xBl0tH; 140973; 67; 1; spotify:track:6gGBL1uMBcNUOzSYfKreID; 0.825; 0.304; 5; 1; -11.597; 0.101; 0.14; 0.000498; 0.147; 0.3; 84.927; 4
Echoes (feat. Py); In Return; 2014-09-08; spotify:album:5SXT6dwhHX56Sos7KMcMF5; ODESZA; spotify:artist:21mKp7DqtSNHhCAU2ugvUw; 264000; 46; 8; spotify:track:7IBaWJgk81AoQs6K3VOJds; 0.507; 0.52; 2; 1; -8.92; 0.0389; 0.00199; 0.305; 0.086; 0.0788; 139.918; 4
Without Me; Without Me; 2018-10-04; spotify:album:0zzrCTzvL4ZmR42xF46Afm; Halsey; spotify:artist:26VFTg2z8YR0cCuwLzESi2; 201660; 83; 1; spotify:track:5p7ujcrUXASCNwRaWNHR1C; 0.752; 0.488; 6; 1; -7.05; 0.0705; 0.297; 9.11e-06; 0.0936; 0.533; 136.041; 4
Now Or Never; hopeless fountain kingdom (Deluxe); 2017-06-02; spotify:album:7GjG91tyHQNGEHzKJaqOi0; Halsey; spotify:artist:26VFTg2z8YR0cCuwLzESi2; 214801; 69; 6; spotify:track:7i2DJ88J7jQ8K7zqFX2fW8; 0.67; 0.585; 6; 0; -4.861; 0.0354; 0.107; 1.11e-06; 0.131; 0.447; 110.03; 4
Ghost; BADLANDS (Deluxe); 2015-08-28; spotify:album:5OZJflQcQCdZLQjtUudCin; Halsey; spotify:artist:26VFTg2z8YR0cCuwLzESi2; 153656; 62; 7; spotify:track:5dcYoYFAXh0f0qI05AoufB; 0.57; 0.606; 7; 1; -8.085; 0.129; 0.0529; 0.000727; 0.134; 0.212; 95.038; 4
Rumour Has It; 21; 2011-01-19; spotify:album:1azUkThwd2HfUDdeNeT147; Adele; spotify:artist:4dpARuHxo51G3z768sgnrY; 221426; 65; 2; spotify:track:76N7FdzCI9OsiUnzJVLY2m; 0.618; 0.753; 7; 0; -5.05; 0.0451; 0.637; 0; 0.0905; 0.557; 120.041; 4
When I'm Down; When I'm Down; 2016-10-21; spotify:album:4j5u2UH5L7qGhkodeRxBZm; Whethan; spotify:artist:0vqJkZ0RpLZixt3lTmD8vP; 164680; 70; 1; spotify:track:556l9P7WVZVyYUBjT1YFTT; 0.827; 0.769; 7; 1; -4.058; 0.126; 0.209; 9.54e-05; 0.091; 0.491; 93.986; 4
